year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,admin,dui,felony,misdemeanor,total,traffic,admin_rate,dui_rate,felony_rate,misdemeanor_rate,total_rate,traffic_rate
2010,58,115.0,Macon,6,Central,Mostly Urban,15.3,134560.0,280.0,375.0,1103.0,339.0,1817.0,0.0,208.1,278.7,819.7,251.9,1350.3,0.0
2010,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,57929.0,118.0,144.0,207.0,70.0,425.0,4.0,203.7,248.6,357.3,120.8,733.7,6.9
2010,60,119.0,Madison,3,Southern,Mostly Urban,13.3,326935.0,868.0,311.0,1367.0,219.0,1897.0,0.0,265.5,95.1,418.1,67.0,580.2,0.0
2010,61,121.0,Marion,4,Southern,Mostly Urban,45.1,48024.0,76.0,362.0,388.0,258.0,1063.0,55.0,158.3,753.8,807.9,537.2,2213.5,114.5
2010,62,123.0,Marshall,10,Central,Completely Rural,100.0,15176.0,180.0,14.0,40.0,79.0,142.0,9.0,1186.1,92.3,263.6,520.6,935.7,59.3
2010,63,125.0,Mason,8,Central,Mostly Rural,77.5,17699.0,32.0,35.0,67.0,39.0,145.0,4.0,180.8,197.8,378.6,220.4,819.3,22.6
2010,64,127.0,Massac,1,Southern,Mostly Rural,50.5,18677.0,378.0,29.0,101.0,74.0,231.0,27.0,2023.9,155.3,540.8,396.2,1236.8,144.6
2010,65,129.0,Menard,8,Central,Mostly Rural,75.7,15494.0,109.0,16.0,29.0,37.0,82.0,0.0,703.5,103.3,187.2,238.8,529.2,0.0
2010,66,131.0,Mercer,14,Central,Mostly Rural,77.8,19910.0,41.0,3.0,57.0,31.0,91.0,0.0,205.9,15.1,286.3,155.7,457.1,0.0
2010,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,40578.0,338.0,0.0,84.0,3.0,87.0,0.0,833.0,0.0,207.0,7.4,214.4,0.0
2010,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,36057.0,409.0,139.0,120.0,153.0,412.0,0.0,1134.3,385.5,332.8,424.3,1142.6,0.0
2010,69,137.0,Morgan,7,Central,Mostly Urban,36.2,42566.0,247.0,114.0,160.0,200.0,490.0,16.0,580.3,267.8,375.9,469.9,1151.2,37.6
2010,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,18364.0,47.0,33.0,50.0,27.0,128.0,18.0,255.9,179.7,272.3,147.0,697.0,98.0
2010,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,65749.0,528.0,22.0,160.0,106.0,300.0,12.0,803.1,33.5,243.3,161.2,456.3,18.3
2010,72,143.0,Peoria,10,Central,Mostly Urban,14.6,228437.0,3376.0,5.0,1106.0,251.0,1458.0,96.0,1477.9,2.2,484.2,109.9,638.3,42.0
2010,73,145.0,Perry,20,Southern,Mostly Urban,43.6,26648.0,155.0,7.0,81.0,20.0,115.0,7.0,581.7,26.3,304.0,75.1,431.6,26.3
2010,74,147.0,Piatt,6,Central,Mostly Rural,67.7,20444.0,56.0,75.0,69.0,119.0,294.0,31.0,273.9,366.9,337.5,582.1,1438.1,151.6
2010,75,149.0,Pike,8,Central,Mostly Rural,72.3,19863.0,160.0,85.0,114.0,122.0,327.0,6.0,805.5,427.9,573.9,614.2,1646.3,30.2
2010,76,151.0,Pope,1,Southern,Completely Rural,100.0,5199.0,25.0,6.0,16.0,18.0,48.0,8.0,480.9,115.4,307.8,346.2,923.3,153.9
2010,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,7435.0,240.0,11.0,60.0,23.0,98.0,4.0,3228.0,147.9,807.0,309.3,1318.1,53.8
2010,78,155.0,Putnam,10,Central,Completely Rural,100.0,7206.0,78.0,8.0,30.0,14.0,53.0,1.0,1082.4,111.0,416.3,194.3,735.5,13.9
2010,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,39692.0,147.0,0.0,114.0,6.0,121.0,1.0,370.4,0.0,287.2,15.1,304.8,2.5
2010,80,159.0,Richland,2,Southern,Mostly Urban,43.5,19576.0,38.0,17.0,61.0,29.0,110.0,3.0,194.1,86.8,311.6,148.1,561.9,15.3
2010,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,178889.0,220.0,1636.0,796.0,234.0,2698.0,32.0,123.0,914.5,445.0,130.8,1508.2,17.9
2010,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,334635.0,795.0,36.0,1224.0,90.0,1354.0,4.0,237.6,10.8,365.8,26.9,404.6,1.2
2010,83,165.0,Saline,1,Southern,Mostly Urban,43.7,30176.0,54.0,154.0,273.0,199.0,631.0,5.0,179.0,510.3,904.7,659.5,2091.1,16.6
2010,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,241793.0,1527.0,35.0,595.0,346.0,977.0,1.0,631.5,14.5,246.1,143.1,404.1,0.4
2010,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,9024.0,8.0,37.0,39.0,57.0,135.0,2.0,88.7,410.0,432.2,631.6,1496.0,22.2
2010,87,173.0,Shelby,4,Central,Mostly Rural,77.7,27101.0,292.0,51.0,60.0,102.0,213.0,0.0,1077.5,188.2,221.4,376.4,785.9,0.0
2010,88,175.0,Stark,10,Central,Completely Rural,100.0,7274.0,16.0,11.0,26.0,26.0,67.0,4.0,220.0,151.2,357.4,357.4,921.1,55.0
2010,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,57697.0,1713.0,26.0,381.0,184.0,593.0,2.0,2969.0,45.1,660.3,318.9,1027.8,3.5
2010,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,165491.0,1703.0,121.0,540.0,257.0,954.0,36.0,1029.1,73.1,326.3,155.3,576.5,21.8
2010,91,181.0,Union,1,Southern,Mostly Rural,65.9,21282.0,31.0,58.0,84.0,51.0,218.0,25.0,145.7,272.5,394.7,239.6,1024.3,117.5
2010,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,100370.0,916.0,137.0,417.0,275.0,944.0,115.0,912.6,136.5,415.5,274.0,940.5,114.6
2010,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,14359.0,80.0,20.0,87.0,65.0,173.0,1.0,557.1,139.3,605.9,452.7,1204.8,7.0
2010,94,187.0,Warren,9,Central,Mostly Urban,45.5,21404.0,41.0,3.0,52.0,21.0,76.0,0.0,191.6,14.0,242.9,98.1,355.1,0.0
2010,95,189.0,Washington,20,Southern,Mostly Rural,73.6,17719.0,100.0,3.0,23.0,10.0,36.0,0.0,564.4,16.9,129.8,56.4,203.2,0.0
2010,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,20313.0,98.0,26.0,70.0,38.0,138.0,4.0,482.4,128.0,344.6,187.1,679.4,19.7
2010,97,193.0,White,2,Southern,Mostly Rural,62.0,17465.0,44.0,11.0,86.0,49.0,151.0,5.0,251.9,63.0,492.4,280.6,864.6,28.6
2010,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,71348.0,412.0,213.0,414.0,184.0,826.0,15.0,577.5,298.5,580.3,257.9,1157.7,21.0
2010,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,863722.0,544.0,211.0,1593.0,220.0,2024.0,0.0,63.0,24.4,184.4,25.5,234.3,0.0
2010,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,80283.0,137.0,264.0,280.0,196.0,846.0,106.0,170.6,328.8,348.8,244.1,1053.8,132.0
2010,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,364037.0,1372.0,1406.0,1870.0,1082.0,4381.0,23.0,376.9,386.2,513.7,297.2,1203.4,6.3
2010,102,203.0,Woodford,11,Central,Mostly Rural,54.9,47992.0,865.0,59.0,141.0,80.0,299.0,19.0,1802.4,122.9,293.8,166.7,623.0,39.6
2011,1,1.0,Adams,8,Central,Mostly Urban,32.6,82546.0,118.0,234.0,560.0,46.0,842.0,2.0,143.0,283.5,678.4,55.7,1020.0,2.4
2011,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,9808.0,98.0,7.0,85.0,19.0,131.0,20.0,999.2,71.4,866.6,193.7,1335.6,203.9
2011,3,5.0,Bond,3,Southern,Mostly Rural,60.7,21330.0,199.0,19.0,108.0,77.0,220.0,16.0,933.0,89.1,506.3,361.0,1031.4,75.0
2011,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,69358.0,890.0,22.0,166.0,68.0,257.0,1.0,1283.2,31.7,239.3,98.0,370.5,1.4
2011,5,9.0,Brown,8,Central,Mostly Urban,41.1,7919.0,6.0,34.0,14.0,43.0,92.0,1.0,75.8,429.3,176.8,543.0,1161.8,12.6
2011,6,11.0,Bureau,13,Central,Mostly Rural,57.4,42508.0,33.0,4.0,90.0,29.0,123.0,0.0,77.6,9.4,211.7,68.2,289.4,0.0
2011,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,6124.0,15.0,8.0,27.0,13.0,49.0,1.0,244.9,130.6,440.9,212.3,800.1,16.3
2011,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,18319.0,178.0,12.0,57.0,25.0,94.0,0.0,971.7,65.5,311.2,136.5,513.1,0.0
2011,9,17.0,Cass,8,Central,Mostly Rural,52.1,17023.0,25.0,29.0,106.0,13.0,154.0,6.0,146.9,170.4,622.7,76.4,904.7,35.2
2011,10,19.0,Champaign,6,Central,Mostly Urban,12.7,242429.0,465.0,153.0,1061.0,360.0,1593.0,19.0,191.8,63.1,437.7,148.5,657.1,7.8
2011,11,21.0,Christian,4,Central,Mostly Urban,43.5,42331.0,97.0,139.0,151.0,245.0,558.0,23.0,229.1,328.4,356.7,578.8,1318.2,54.3
2011,12,23.0,Clark,5,Southern,Mostly Rural,59.5,19897.0,74.0,7.0,82.0,22.0,111.0,0.0,371.9,35.2,412.1,110.6,557.9,0.0
2011,13,25.0,Clay,4,Southern,Mostly Rural,64.7,16825.0,94.0,62.0,91.0,65.0,220.0,2.0,558.7,368.5,540.9,386.3,1307.6,11.9
2011,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,46541.0,230.0,53.0,85.0,63.0,206.0,5.0,494.2,113.9,182.6,135.4,442.6,10.7
2011,15,29.0,Coles,5,Central,Mostly Urban,24.3,63406.0,591.0,58.0,387.0,168.0,624.0,11.0,932.1,91.5,610.4,265.0,984.1,17.3
2011,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,6441150.0,5548.0,4991.0,18330.0,6108.0,30118.0,689.0,86.1,77.5,284.6,94.8,467.6,10.7
2011,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,23810.0,198.0,12.0,79.0,51.0,145.0,3.0,831.6,50.4,331.8,214.2,609.0,12.6
2011,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,13683.0,10.0,6.0,29.0,15.0,57.0,7.0,73.1,43.9,211.9,109.6,416.6,51.2
2011,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,127696.0,752.0,16.0,319.0,131.0,468.0,2.0,588.9,12.5,249.8,102.6,366.5,1.6
2011,20,39.0,De Witt,6,Central,Mostly Urban,48.8,20264.0,163.0,61.0,83.0,51.0,223.0,28.0,804.4,301.0,409.6,251.7,1100.5,138.2
2011,21,41.0,Douglas,6,Central,Mostly Rural,61.6,24948.0,135.0,61.0,73.0,59.0,205.0,12.0,541.1,244.5,292.6,236.5,821.7,48.1
2011,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,1150373.0,2130.0,522.0,1926.0,1107.0,3572.0,17.0,185.2,45.4,167.4,96.2,310.5,1.5
2011,23,45.0,Edgar,5,Central,Mostly Rural,51.8,22412.0,72.0,8.0,142.0,60.0,211.0,1.0,321.3,35.7,633.6,267.7,941.5,4.5
2011,24,47.0,Edwards,2,Southern,Completely Rural,100.0,8172.0,33.0,2.0,29.0,19.0,50.0,0.0,403.8,24.5,354.9,232.5,611.8,0.0
2011,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,42600.0,670.0,62.0,148.0,153.0,375.0,12.0,1572.8,145.5,347.4,359.2,880.3,28.2
2011,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,27299.0,438.0,67.0,127.0,126.0,323.0,3.0,1604.5,245.4,465.2,461.6,1183.2,11.0
2011,27,53.0,Ford,11,Central,Mostly Urban,41.8,17102.0,106.0,23.0,50.0,61.0,135.0,1.0,619.8,134.5,292.4,356.7,789.4,5.8
2011,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,49111.0,103.0,17.0,234.0,98.0,353.0,4.0,209.7,34.6,476.5,199.5,718.8,8.1
2011,29,57.0,Fulton,9,Central,Mostly Rural,60.0,44541.0,70.0,13.0,147.0,64.0,231.0,7.0,157.2,29.2,330.0,143.7,518.6,15.7
2011,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,6628.0,19.0,2.0,41.0,30.0,73.0,0.0,286.7,30.2,618.6,452.6,1101.4,0.0
2011,31,61.0,Greene,7,Central,Mostly Rural,70.8,16993.0,300.0,25.0,132.0,104.0,264.0,3.0,1765.4,147.1,776.8,612.0,1553.6,17.7
2011,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,63527.0,100.0,3.0,199.0,29.0,234.0,3.0,157.4,4.7,313.3,45.6,368.3,4.7
2011,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,10329.0,27.0,3.0,44.0,10.0,58.0,1.0,261.4,29.0,426.0,96.8,561.5,9.7
2011,34,67.0,Hancock,9,Central,Mostly Rural,71.0,23113.0,25.0,1.0,47.0,2.0,50.0,0.0,108.2,4.3,203.3,8.7,216.3,0.0
2011,35,69.0,Hardin,2,Southern,Completely Rural,100.0,5170.0,17.0,3.0,25.0,34.0,62.0,0.0,328.8,58.0,483.6,657.6,1199.2,0.0
2011,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8657.0,24.0,2.0,19.0,2.0,23.0,0.0,277.2,23.1,219.5,23.1,265.7,0.0
2011,37,73.0,Henry,14,Central,Mostly Rural,50.3,62140.0,540.0,23.0,166.0,55.0,245.0,1.0,869.0,37.0,267.1,88.5,394.3,1.6
2011,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,36349.0,111.0,14.0,160.0,26.0,200.0,0.0,305.4,38.5,440.2,71.5,550.2,0.0
2011,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,71056.0,153.0,160.0,300.0,197.0,762.0,105.0,215.3,225.2,422.2,277.2,1072.4,147.8
2011,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,11985.0,38.0,47.0,51.0,58.0,156.0,0.0,317.1,392.2,425.5,483.9,1301.6,0.0
2011,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,47243.0,58.0,49.0,197.0,50.0,305.0,9.0,122.8,103.7,417.0,105.8,645.6,19.1
2011,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,27968.0,36.0,6.0,100.0,17.0,124.0,1.0,128.7,21.5,357.6,60.8,443.4,3.6
2011,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,27276.0,109.0,35.0,36.0,21.0,102.0,10.0,399.6,128.3,132.0,77.0,374.0,36.7
2011,44,87.0,Johnson,1,Southern,Completely Rural,100.0,15239.0,47.0,8.0,54.0,26.0,94.0,6.0,308.4,52.5,354.4,170.6,616.8,39.4
2011,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,666997.0,1374.0,209.0,1951.0,470.0,2660.0,30.0,206.0,31.3,292.5,70.5,398.8,4.5
2011,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,141829.0,161.0,1.0,522.0,205.0,728.0,0.0,113.5,0.7,368.0,144.5,513.3,0.0
2011,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,152994.0,1091.0,20.0,254.0,242.0,520.0,4.0,713.1,13.1,166.0,158.2,339.9,2.6
2011,48,95.0,Knox,9,Central,Mostly Urban,24.3,63420.0,122.0,25.0,251.0,44.0,322.0,2.0,192.4,39.4,395.8,69.4,507.7,3.2
2011,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,890069.0,645.0,599.0,2030.0,934.0,3811.0,248.0,72.5,67.3,228.1,104.9,428.2,27.9
2011,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,139383.0,213.0,14.0,530.0,78.0,636.0,14.0,152.8,10.0,380.2,56.0,456.3,10.0
2011,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,20123.0,148.0,8.0,92.0,65.0,166.0,1.0,735.5,39.8,457.2,323.0,824.9,5.0
2011,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,43001.0,379.0,28.0,150.0,50.0,249.0,21.0,881.4,65.1,348.8,116.3,579.1,48.8
2011,53,105.0,Livingston,11,Central,Mostly Urban,40.8,47433.0,375.0,50.0,191.0,73.0,317.0,3.0,790.6,105.4,402.7,153.9,668.3,6.3
2011,54,107.0,Logan,11,Central,Mostly Urban,39.9,36219.0,518.0,29.0,178.0,106.0,339.0,26.0,1430.2,80.1,491.5,292.7,936.0,71.8
2011,55,109.0,McDonough,9,Central,Mostly Urban,29.5,37777.0,147.0,10.0,86.0,11.0,108.0,1.0,389.1,26.5,227.7,29.1,285.9,2.6
2011,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,390408.0,230.0,73.0,577.0,175.0,854.0,29.0,58.9,18.7,147.8,44.8,218.7,7.4
2011,57,113.0,McLean,11,Central,Mostly Urban,16.5,209348.0,338.0,16.0,822.0,106.0,962.0,18.0,161.5,7.6,392.6,50.6,459.5,8.6
2011,58,115.0,Macon,6,Central,Mostly Urban,15.3,135817.0,337.0,306.0,1139.0,407.0,1853.0,1.0,248.1,225.3,838.6,299.7,1364.3,0.7
2011,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,58457.0,102.0,136.0,248.0,102.0,496.0,10.0,174.5,232.6,424.2,174.5,848.5,17.1
2011,60,119.0,Madison,3,Southern,Mostly Urban,13.3,329113.0,814.0,283.0,1373.0,166.0,1822.0,0.0,247.3,86.0,417.2,50.4,553.6,0.0
2011,61,121.0,Marion,4,Southern,Mostly Urban,45.1,48182.0,74.0,309.0,473.0,297.0,1128.0,49.0,153.6,641.3,981.7,616.4,2341.1,101.7
2011,62,123.0,Marshall,10,Central,Completely Rural,100.0,15167.0,160.0,17.0,46.0,69.0,140.0,8.0,1054.9,112.1,303.3,454.9,923.1,52.7
2011,63,125.0,Mason,8,Central,Mostly Rural,77.5,17634.0,31.0,25.0,67.0,37.0,130.0,1.0,175.8,141.8,379.9,209.8,737.2,5.7
2011,64,127.0,Massac,1,Southern,Mostly Rural,50.5,18754.0,387.0,22.0,93.0,77.0,208.0,16.0,2063.6,117.3,495.9,410.6,1109.1,85.3
2011,65,129.0,Menard,8,Central,Mostly Rural,75.7,15631.0,102.0,13.0,24.0,26.0,66.0,3.0,652.5,83.2,153.5,166.3,422.2,19.2
2011,66,131.0,Mercer,14,Central,Mostly Rural,77.8,19965.0,37.0,2.0,77.0,31.0,110.0,0.0,185.3,10.0,385.7,155.3,551.0,0.0
2011,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,41220.0,339.0,1.0,72.0,4.0,77.0,0.0,822.4,2.4,174.7,9.7,186.8,0.0
2011,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,36100.0,428.0,131.0,102.0,117.0,350.0,0.0,1185.6,362.9,282.5,324.1,969.5,0.0
2011,69,137.0,Morgan,7,Central,Mostly Urban,36.2,42902.0,256.0,108.0,141.0,189.0,452.0,14.0,596.7,251.7,328.7,440.5,1053.6,32.6
2011,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,18585.0,36.0,34.0,53.0,31.0,138.0,20.0,193.7,182.9,285.2,166.8,742.5,107.6
2011,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,65920.0,501.0,22.0,175.0,107.0,316.0,12.0,760.0,33.4,265.5,162.3,479.4,18.2
2011,72,143.0,Peoria,10,Central,Mostly Urban,14.6,231574.0,3401.0,0.0,965.0,259.0,1302.0,78.0,1468.6,0.0,416.7,111.8,562.2,33.7
2011,73,145.0,Perry,20,Southern,Mostly Urban,43.6,26807.0,197.0,5.0,64.0,23.0,93.0,1.0,734.9,18.7,238.7,85.8,346.9,3.7
2011,74,147.0,Piatt,6,Central,Mostly Rural,67.7,20586.0,52.0,59.0,57.0,98.0,233.0,19.0,252.6,286.6,276.9,476.1,1131.8,92.3
2011,75,149.0,Pike,8,Central,Mostly Rural,72.3,20042.0,147.0,65.0,132.0,109.0,315.0,9.0,733.5,324.3,658.6,543.9,1571.7,44.9
2011,76,151.0,Pope,1,Southern,Completely Rural,100.0,5264.0,26.0,3.0,20.0,11.0,35.0,1.0,493.9,57.0,379.9,209.0,664.9,19.0
2011,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,7340.0,234.0,8.0,63.0,20.0,94.0,3.0,3188.0,109.0,858.3,272.5,1280.7,40.9
2011,78,155.0,Putnam,10,Central,Completely Rural,100.0,7219.0,145.0,5.0,25.0,22.0,53.0,1.0,2008.6,69.3,346.3,304.8,734.2,13.9
2011,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,39982.0,116.0,1.0,106.0,13.0,122.0,2.0,290.1,2.5,265.1,32.5,305.1,5.0
2011,80,159.0,Richland,2,Southern,Mostly Urban,43.5,19797.0,19.0,10.0,102.0,29.0,144.0,3.0,96.0,50.5,515.2,146.5,727.4,15.2
2011,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,180596.0,239.0,1556.0,806.0,249.0,2647.0,36.0,132.3,861.6,446.3,137.9,1465.7,19.9
2011,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,337477.0,725.0,42.0,1316.0,100.0,1462.0,4.0,214.8,12.4,390.0,29.6,433.2,1.2
2011,83,165.0,Saline,1,Southern,Mostly Urban,43.7,30516.0,61.0,101.0,269.0,99.0,471.0,2.0,199.9,331.0,881.5,324.4,1543.5,6.6
2011,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,245783.0,1620.0,23.0,599.0,380.0,1003.0,1.0,659.1,9.4,243.7,154.6,408.1,0.4
2011,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,9011.0,8.0,33.0,46.0,50.0,130.0,1.0,88.8,366.2,510.5,554.9,1442.7,11.1
2011,87,173.0,Shelby,4,Central,Mostly Rural,77.7,27212.0,268.0,46.0,76.0,84.0,206.0,0.0,984.9,169.0,279.3,308.7,757.0,0.0
2011,88,175.0,Stark,10,Central,Completely Rural,100.0,7166.0,43.0,5.0,30.0,21.0,57.0,1.0,600.1,69.8,418.6,293.1,795.4,14.0
2011,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,57890.0,1576.0,36.0,396.0,163.0,597.0,2.0,2722.4,62.2,684.1,281.6,1031.3,3.5
2011,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,167556.0,1590.0,118.0,531.0,232.0,906.0,25.0,948.9,70.4,316.9,138.5,540.7,14.9
2011,91,181.0,Union,1,Southern,Mostly Rural,65.9,21442.0,21.0,50.0,76.0,59.0,206.0,21.0,97.9,233.2,354.4,275.2,960.7,97.9
2011,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,101300.0,265.0,77.0,397.0,228.0,742.0,40.0,261.6,76.0,391.9,225.1,732.5,39.5
2011,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,14387.0,72.0,21.0,102.0,57.0,181.0,1.0,500.5,146.0,709.0,396.2,1258.1,7.0
2011,94,187.0,Warren,9,Central,Mostly Urban,45.5,21771.0,45.0,6.0,54.0,18.0,78.0,0.0,206.7,27.6,248.0,82.7,358.3,0.0
2011,95,189.0,Washington,20,Southern,Mostly Rural,73.6,17698.0,84.0,0.0,21.0,11.0,33.0,1.0,474.6,0.0,118.7,62.2,186.5,5.7
2011,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,20428.0,78.0,24.0,68.0,44.0,140.0,4.0,381.8,117.5,332.9,215.4,685.3,19.6
2011,97,193.0,White,2,Southern,Mostly Rural,62.0,17687.0,46.0,10.0,87.0,34.0,138.0,7.0,260.1,56.5,491.9,192.2,780.2,39.6
2011,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,71823.0,430.0,233.0,398.0,188.0,849.0,30.0,598.7,324.4,554.1,261.8,1182.1,41.8
2011,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,873484.0,540.0,217.0,1642.0,196.0,2055.0,0.0,61.8,24.8,188.0,22.4,235.3,0.0
2011,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,81402.0,134.0,249.0,290.0,187.0,820.0,94.0,164.6,305.9,356.3,229.7,1007.3,115.5
2011,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,365799.0,1437.0,1216.0,2154.0,767.0,4151.0,14.0,392.8,332.4,588.8,209.7,1134.8,3.8
2011,102,203.0,Woodford,11,Central,Mostly Rural,54.9,48678.0,876.0,54.0,160.0,92.0,334.0,28.0,1799.6,110.9,328.7,189.0,686.1,57.5
2012,1,1.0,Adams,8,Central,Mostly Urban,32.6,82429.0,116.0,167.0,511.0,60.0,739.0,1.0,140.7,202.6,619.9,72.8,896.5,1.2
2012,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,9449.0,101.0,8.0,85.0,20.0,135.0,22.0,1068.9,84.7,899.6,211.7,1428.7,232.8
2012,3,5.0,Bond,3,Southern,Mostly Rural,60.7,21066.0,163.0,23.0,101.0,70.0,209.0,15.0,773.8,109.2,479.4,332.3,992.1,71.2
2012,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,68472.0,878.0,42.0,152.0,96.0,291.0,1.0,1282.3,61.3,222.0,140.2,425.0,1.5
2012,5,9.0,Brown,8,Central,Mostly Urban,41.1,7942.0,10.0,35.0,21.0,64.0,129.0,9.0,125.9,440.7,264.4,805.8,1624.3,113.3
2012,6,11.0,Bureau,13,Central,Mostly Rural,57.4,42075.0,35.0,1.0,99.0,36.0,137.0,1.0,83.2,2.4,235.3,85.6,325.6,2.4
2012,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,6039.0,11.0,8.0,29.0,16.0,57.0,4.0,182.1,132.5,480.2,264.9,943.9,66.2
2012,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,18158.0,196.0,12.0,58.0,29.0,99.0,0.0,1079.4,66.1,319.4,159.7,545.2,0.0
2012,9,17.0,Cass,8,Central,Mostly Rural,52.1,16758.0,54.0,30.0,109.0,24.0,166.0,3.0,322.2,179.0,650.4,143.2,990.6,17.9
2012,10,19.0,Champaign,6,Central,Mostly Urban,12.7,243896.0,509.0,180.0,1045.0,311.0,1564.0,28.0,208.7,73.8,428.5,127.5,641.3,11.5
2012,11,21.0,Christian,4,Central,Mostly Urban,43.5,42071.0,82.0,135.0,158.0,250.0,566.0,23.0,194.9,320.9,375.6,594.2,1345.3,54.7
2012,12,23.0,Clark,5,Southern,Mostly Rural,59.5,19987.0,59.0,7.0,88.0,16.0,113.0,2.0,295.2,35.0,440.3,80.1,565.4,10.0
2012,13,25.0,Clay,4,Southern,Mostly Rural,64.7,16828.0,109.0,62.0,106.0,69.0,242.0,5.0,647.7,368.4,629.9,410.0,1438.1,29.7
2012,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,46251.0,196.0,52.0,91.0,56.0,201.0,2.0,423.8,112.4,196.8,121.1,434.6,4.3
2012,15,29.0,Coles,5,Central,Mostly Urban,24.3,62923.0,599.0,50.0,475.0,92.0,623.0,6.0,952.0,79.5,754.9,146.2,990.1,9.5
2012,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,6452440.0,5185.0,5111.0,17752.0,6539.0,30174.0,772.0,80.4,79.2,275.1,101.3,467.6,12.0
2012,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,23545.0,225.0,10.0,78.0,40.0,129.0,1.0,955.6,42.5,331.3,169.9,547.9,4.2
